id,agency_name,name,position_title_1,position_title_2,position_title_3,grade_level,start_date,end_date,financial_disclosure_url,ethics_waiver_url,image_url,reason_for_missing_report,agency_id,slug,has_lobbyists,taskforce_member,taskforce_title,taskforce_agency,agency_slug,senate_lobbying_confirmation,last_year_lobbied,senate_lobbying_url,linkedin_url,outside_bio,bio_source,bio_url,sge,last_name,awaiting_senate_confirmation,nomination_appointment_failed,government_transfer,propublica_bio,resume_document_url,new_financial_disclosure_addition
"1637","Energy","David Solan","Senior Advisor, Office of Policy","","","$131,767","2017-07-23","","https://www.documentcloud.org/documents/6420140-David-Solan-Financial-Disclosure.html","","","","75","david-solan","","","","","energy","","","","https://www.linkedin.com/in/david-solan-994294a/","As the Director of EPI, David Solan has been the Principal Investigator or co-Principal Investigator for almost $5 million in research grants and cooperative agreements from the National Science Foundation, the US Department of Energy, the Western Governors’ Association, and the State of Idaho, among others. He is on the faculty in the College of Engineering at Boise State University and he is a member of the Board of Directors for the Idaho Strategic Energy Alliance. Solan was also on the Board of Managers for the Battelle Energy Alliance (BEA), which is the operator and manager of the Idaho National Laboratory. He served on the Science and Technology Committee while on the BEA Board. Prior to his arrival in Idaho, Solan worked on energy policy in the nation’s capital. He served as a Senior Policy Advisor at the US Environmental Protection Agency, reporting directly to the Deputy Administrator and the head of the Office of Research and Development on energy and management issues. He served as an energy policy analyst and investigator on the chief oversight committee in the US House of Representatives. Solan’s experience also includes tenure as a Legislative Director for a Member of Congress serving on committees for resources, science, and transportation policy. He received his doctorate and master’s from the University of Delaware, and his bachelor’s at Drew University.","Energy Policy Institute via Internet Archive","https://web.archive.org/web/20160814160635/http://epi.boisestate.edu:80/about-us/","","Solan","","","","","",""
"2053","Agriculture","Carrie Castille","State Director — Louisiana, Rural Housing Service","","","","2018-06-10","","https://www.documentcloud.org/documents/6419886-Carrie-Castille-Financial-Disclosure.html","","","","5","carrie-castille","","","","","agriculture","","","","","Specialties: administration, curriculum development, environmental dispute resolution, policy development and analysis, water quality and natural resources, marketing, natural, networking, production, promotional materials, public relations, quality, research, spreadsheets, web site production,","LinkedIn","https://www.linkedin.com/in/carrie-castille-74240214/","","Castille","","","","","","true"
"2054","Agriculture","Patricia Dziadosz","Staff Assistant, Rural Housing Service","","","","2018-08-27","","https://www.documentcloud.org/documents/6419887-Patricia-Dziadosz-Financial-Disclosure.html","","","","5","patricia-dziadosz","","","","","agriculture","","","","","","","","","Dziadosz","","","","","","true"
"2110","Defense","Mary Cullinan","Special Assistant to the Director Force Resiliency, Office of the Under Secretary of Defense (Personnel and Readiness)","","","","2018-06-18","","https://www.documentcloud.org/documents/6419944-Mary-Cullinan-Financial-Disclosure.html","","","","16","mary-cullinan","","","","","defense","","","","","Intergrating counseling background with legal skills in policy work within the Force Resiliency porfolio on legislative and public affairs.","LinkedIn","https://www.linkedin.com/in/marycullinan/","","Cullinan","","","","","","true"
"2151","Energy","Shawn Michael Flynn","Attorney-Advisor (General)","","","","2018-07-08","","https://www.documentcloud.org/documents/6419973-Shawn-Michael-Flynn-Financial-Disclosure.html","","","","75","shawn-michael-flynn","","","","","energy","","","","","","","","","Flynn","","","","","","true"
"2052","Agriculture","Juan Caro","Staff Assistant, Office of Under Secretary for Natural Resources and Environment","","","","2018-05-27","","https://www.documentcloud.org/documents/6419884-Juan-Caro-Financial-Disclosure.html","","","","5","juan-caro","","","","","agriculture","","","","","Bachelor of Science in Ecosystem Science and Sustainability -- Colorado State University. Graduate student of Nuclear Deterrence and International Relations","LinkedIn","https://www.linkedin.com/in/caro305/","","Caro","","","","","","true"
"2493","General Services Administration","Brian Stern","Regional Administrator, Regional 4, Atlanta, Georgia","","","","","","","","","","80","brian-stern","","","","","general-services-administration","","","","","","","","","Stern","","","","","",""
"2064","Agriculture","Grant Menke","State Director, Iowa, Rural Housing Service","","","","2018-08-06","","https://www.documentcloud.org/documents/6419895-Grant-Menke-Financial-Disclosure.html","","","","5","grant-menke","","","","","agriculture","","","","","Grant Menke serves as the State Director for USDA Rural Development in Iowa.  As State Director, Menke oversees Rural Development programs in a customer-focused manner to restore prosperity in rural Iowa. Menke comes to USDA from the Iowa Renewable Fuels Association where he served as the organization’s policy director working on behalf of Iowa’s ethanol and biodiesel producers. Prior to that position he worked in Washington, D.C. on the United States Senate Committee on Finance staff of U.S. Senator Chuck Grassley and umpired professionally for Minor League Baseball.  Menke, a graduate of the University of Northern Iowa, was raised on a corn and soybean farm near Calumet, Iowa, in rural O’Brien County and currently lives in Ankeny with his wife, Susie, and their three boys.","USDA Official Website","https://www.rd.usda.gov/about-rd/leadership/state-directors/grant-menke","","Menke","","","","","","true"
"2168","Energy","James Thomas Ward","Legislative Affairs Advisor","","","","2018-07-30","","https://www.documentcloud.org/documents/6419926-James-Thomas-Ward-Financial-Disclosure.html","","","","75","james-thomas-ward","","","","","energy","","","","","","","","","Ward","","","","","","true"
"2058","Agriculture","Courtney Knupp","Senior Policy Advisor, Foreign Agricultural Service","","","","2018-08-19","","https://www.documentcloud.org/documents/6419896-Courtney-Knupp-Financial-Disclosure.html","","","","5","courtney-knupp","true","","","","agriculture","","","","https://www.linkedin.com/in/courtney-knupp-1790a926/","","","","","Knupp","","","","","","true"
"2057","Agriculture","James Edward Hubbard","Under Secretary for Natural Resources and Environment","","","","2018-09-02","","https://www.documentcloud.org/documents/6420179-James-Edward-Hubbard-Financial-Disclosure.html","","","","5","james-edward-hubbard","","","","","agriculture","","","","","Mr. Hubbard has an extensive background in forest practice and policy at both the state and federal 
levels.  His deep understanding of the difficulties our nation’s public lands managers face will be a significant asset for the Department.  His long experience as a state forester will likewise serve him well in recognizing the importance of state and federal interagency collaboration to address the myriad challenges faced by federal, state and private landowners. He also understands how national forests affect 
local economies and the need to provide sustainable economic opportunities for our rural communities.","Western Governors Association","http://westgov.org/images/editor/Senate_Ag_Hubbard_nomination_FINAL.pdf","","Hubbard","","","","","","true"
"2063","Agriculture","Lorena O. McElwain","Chief of Staff, Office of the Assistant Secretary for Civil Rights","","","","2018-09-30","","https://www.documentcloud.org/documents/6419892-Lorena-O-McElwain-Financial-Disclosure.html","","","","5","lorena-o-mcelwain","","","","","agriculture","","","","","","","","","McElwain","","","","","","true"
"2061","Agriculture","Robert MacGregor","Policy Advisor, Office of the Assistant Secretary for Congressional Relations","","","","2018-10-14","","https://www.documentcloud.org/documents/6419901-Robert-MacGregor-Financial-Disclosure.html","","","","5","robert-macgregor","","","","","agriculture","","","","","Natural Resources and Environment (NRE)

    U.S. Forest Service (USFS)

Research, Education and Economics (REE)

    Agricultural Research Service (ARS)
    Economic Research Service (ERS)
    National Agricultural Statistics Service (NASS)
    National Institute of Food & Agriculture (NIFA)

Office of Pesticide Management Policy","USDA Official Website","https://www.usda.gov/our-agency/staff-offices/office-congressional-relations-ocr/ocr-staff","","MacGregor","","","","","","true"
"2060","Agriculture","Evan Lee","Chief of Staff, Office of the Assistant Secretary for Congressional Relations","","","","2018-09-16","","https://www.documentcloud.org/documents/6419905-Evan-Lee-Financial-Disclosure.html","","","","5","evan-lee","","","","","agriculture","","","","","","","","","Lee","","","","","","true"
"2111","Defense","James A. Faist","Director of Defense Research and Engineering for Advanced Capabilities","","","","2018-08-13","","https://www.documentcloud.org/documents/6419949-James-A-Faist-Financial-Disclosure.html","","","","16","james-a-faist","","","","","defense","","","","","Director of Defense Research and Engineering for Advanced Capabilities, reporting directly to the Under Secretary of Defense Research and Engineering within the Office of the Secretary of Defense. Directs an organization whose mission is to recognize, explore, and force the development and integration of new technology to maintain U.S. technological superiority.","LinkedIn","https://www.linkedin.com/in/james-faist-a92b909/","","Faist","","","","","","true"
"2067","Agriculture","Dana Peterson","Chief of Staff, Rural Utilities Service","","","","2018-10-14","","https://www.documentcloud.org/documents/6419898-Dana-Peterson-Financial-Disclosure.html","","","","5","dana-peterson","true","","","","agriculture","","","","https://www.linkedin.com/in/danajpeterson/","Visionary developer of people and relationships. Change agent for individuals and organizations. Realistic administrator of ideas, strategies and resources. Friendly connector, contemplative organizer and expressive communicator who is able to simplify complex concepts for the average person and engage diverse audiences in finding consensus.","LinkedIn","https://www.linkedin.com/in/danajpeterson/","","Peterson","","","","","","true"
"2074","Appalachian Regional Commission","Andrew Howard","Program Analyst, Appalachian Regional Commission","","","","2018-07-09","","https://www.documentcloud.org/documents/6419906-Andrew-Howard-Financial-Disclosure.html","","","","50","andrew-howard","","","","","appalachian-regional-commission","false","","","","","","","","Howard","","","","","","true"
